time,open,high,low,close,EMA,Smoothing Line,ADX,+DI,-DI
2016-12-29T14:30:00Z,39.1665,39.2965,38.946,39.1395,39.05923343860111,39.03019363675905,11.908100940682697,21.590802771032436,23.662592391523944
2016-12-30T14:30:00Z,39.1375,39.139,38.5205,38.591,39.03322046978994,39.04024954582799,12.17655770840472,19.8708246985897,27.25356521235729
2017-01-03T14:30:00Z,38.9405,39.4815,38.79,39.307,39.0484304436905,39.047652348837545,11.669770137617434,21.913203864617987,24.25948362412652
2017-01-04T14:30:00Z,39.418,39.567,39.158,39.345,39.064906530152136,39.0520605516799,11.018956631292468,21.86122401623126,23.00917992736445
2017-01-05T14:30:00Z,39.304,39.724,39.251,39.701,39.10024505625479,39.06120718769769,10.381218057840993,22.544683109067442,21.62134087870652
2017-01-06T14:30:00Z,39.763,40.395,39.610205,40.3075,39.16731477535175,39.082823455047816,10.996277079819919,28.669581070554617,19.51781031921105
2017-01-09T14:30:00Z,40.32,40.49832,40.1415,40.3325,39.23204728783221,39.122588818656276,11.72842641916941,28.68259459737321,18.63031895302786
2017-01-10T14:30:00Z,40.393,40.456495,40.1755,40.2395,39.28801688295264,39.17050610650871,12.408279377136791,27.61758663333799,17.938560123814128
2017-01-11T14:30:00Z,40.25,40.4075,40.0685,40.3955,39.3495437227886,39.22743354503599,12.759467286955195,26.346589377069925,18.56559397996225
2017-01-12T14:30:00Z,40.357,40.3695,39.9585,40.318,39.40334684930035,39.28805390364511,12.79586561413956,24.764418299367325,18.96230076489588
2017-01-13T14:30:00Z,40.374,40.56122,40.3345,40.394,39.458383135450326,39.346267575664825,13.20714557078798,26.642701410847092,18.303482988453386
2017-01-17T14:30:00Z,40.354,40.357,40.0185,40.2305,39.501278516814196,39.400113821461225,12.762553648507977,25.187716734957,21.899671003058273
2017-01-18T14:30:00Z,40.2905,40.31025,40.0495,40.3035,39.545846376991186,39.45167972026893,12.349718292105118,24.199426958280274,21.040394189973085
2017-01-19T14:30:00Z,40.256,40.474,40.09,40.10875,39.577118800491675,39.49719473580954,12.334496905862387,25.27991441817469,19.80779139925538
2017-01-20T14:30:00Z,40.3455,40.3455,40.0845,40.251,39.6145566449088,39.53943669493124,12.30434221994987,24.240463101882618,19.0799875037495
2017-01-23T14:30:00Z,40.3625,41.0435,40.187,40.9655,39.68960905352498,39.58568187854617,13.627079126694285,31.504570020435818,16.65921182267246
2017-01-24T14:30:00Z,41.115,41.295,40.89105,41.1935,39.77315855055137,39.6400578852936,15.235294754653554,33.36650368571286,15.650669100590903
2017-01-25T14:30:00Z,41.481,41.7885,41.253,41.7835,39.88484418663185,39.707857447221734,17.366213779414633,37.71011235492253,14.279396671234624
2017-01-26T14:30:00Z,41.8905,41.9,41.3505,41.6075,39.98054728737453,39.78854314459831,19.473983423385747,36.31386692571792,13.13480670298313
2017-01-27T14:30:00Z,41.7355,42.0975,41.022,41.1655,40.046377993631495,39.87490741434284,20.43980341791222,31.065276314084027,15.651018411079894
2017-01-30T14:30:00Z,40.733,40.792,39.99,40.116,40.05024588287419,39.94703478021268,19.035267747271046,26.54869101473382,26.139669151979433
2017-01-31T14:30:00Z,39.843,40.0625,39.526,39.8395,40.03853777827007,40.00011062575642,18.375875086927678,24.614331877453647,29.965182176681022
2017-02-01T14:30:00Z,39.984,40.0595,39.5595,39.78475,40.024438457255066,40.02802947988106,17.76358190232312,23.079625062662906,28.096849145260315
2017-02-02T14:30:00Z,39.69,40.135,39.6,39.9265,40.01899743185201,40.035719508776566,17.042654554117327,22.478529637752793,26.21349998872302
2017-02-03T14:30:00Z,40.1495,40.3,40.0185,40.0745,40.02208090786023,40.03086009162231,16.03695612200646,23.519563810950117,24.9558298605381
2017-02-06T14:30:00Z,39.985,40.0835,39.762505,40.067,40.0245764129791,40.025726197643294,15.574976059836457,22.519576920501436,27.285546331884756
2017-02-07T14:30:00Z,40.1995,40.525,40.089,40.3485,40.042572167813596,40.026533075552,14.657493851775024,27.050080620589497,25.61227961835454
2017-02-08T14:30:00Z,40.35,40.592,40.159515,40.419,40.06348482515728,40.034342349132444,13.930710536429164,26.37159474780839,24.10879732296465
2017-02-09T14:30:00Z,40.4755,40.533,40.227,40.478,40.08651344598188,40.04784555195842,13.255840315036577,25.242532046597837,23.076613107762185
2017-02-10T14:30:00Z,40.585,40.7625,40.489,40.6835,40.11967936564955,40.067365243516285,13.084838486387257,27.52080735192476,22.128041393580613
2017-02-13T14:30:00Z,40.8,41.04795,40.7745,40.962,40.1664749564468,40.09574495220983,13.448864171304722,30.24708780030106,20.940560138496075
2017-02-14T14:30:00Z,40.95,41.15,40.8,41.0225,40.21403190331087,40.13003689930928,13.965984166521414,30.189775928769226,19.839456179075857
2017-02-15T14:30:00Z,40.968,41.15,40.9235,40.949,40.25486346423804,40.16831262712543,14.446167019222628,29.12255496212611,19.138123262559233
2017-02-16T14:30:00Z,40.9965,41.22,40.949,41.208,40.3078154940026,40.21257303672958,15.026873723064904,28.979126699656398,18.304374651684938
2017-02-17T14:30:00Z,41.151,41.4035,41.08275,41.4035,40.368686855446896,40.262374534689044,15.914266120268,30.464265097971875,17.341427027041345
2017-02-21T14:30:00Z,41.433,41.6725,41.4175,41.583,40.43614869681096,40.31630928276188,17.206756782779106,33.61829960936429,16.554846437979556
2017-02-22T14:30:00Z,41.433,41.6625,41.432,41.538,40.49736265809924,40.37297543371956,18.406926683682272,32.267690698914734,15.88975857303498
2017-02-23T14:30:00Z,41.506,41.623,41.144,41.5665,40.55675917709373,40.43335457629069,18.555320284806882,29.605857829602275,19.538842585391183
2017-02-24T14:30:00Z,41.3865,41.45,41.21,41.432,40.60538366725519,40.49286821094121,18.693114342994026,27.769768282071016,18.327086964311874
2017-02-27T14:30:00Z,41.2275,41.525,41.2,41.464,40.6530845746299,40.54974775477781,18.989068325120574,27.50043389051168,17.275248559079134
2017-02-28T14:30:00Z,41.2805,41.427,41.01,41.1605,40.681274320483794,40.598772879512374,18.608699428496518,25.314754401022963,19.22841816450267
2017-03-01T14:30:00Z,41.4425,41.81275,41.363,41.762,40.741314636012476,40.647563275095024,19.121035893919693,29.018849082412263,17.122864697445713
2017-03-02T14:30:00Z,41.6925,41.7255,41.482,41.5315,40.78521382290067,40.69325420425641,19.596776897526926,27.62060028111743,16.297813884095298
2017-03-03T14:30:00Z,41.528,41.568,41.28755,41.454,40.8223686105173,40.73665119290884,19.35724598269972,26.255971697672727,18.91817896570901
2017-03-06T14:30:00Z,41.3475,41.444,41.12,41.389,40.85384813215523,40.7768039044139,18.588975269175577,24.691375261622525,20.78016107419195
2017-03-07T14:30:00Z,41.37,41.6705,41.326,41.5955,40.89505101370216,40.819559243057576,18.445821555963875,27.240223826655267,19.490084732030382
2017-03-08T14:30:00Z,41.6755,41.9075,41.5895,41.7685,40.94357595738537,40.860011507332146,18.84679041117147,29.988958905530158,18.35717593575736
2017-03-09T14:30:00Z,41.8,42.1,41.7105,41.934,40.998599515308406,40.9026886458137,19.613377823230287,31.372877167168724,17.049897717643187
2017-03-10T14:30:00Z,42.164,42.2455,41.975,42.1625,41.06326065334683,40.9508670543796,20.606181494262387,32.25916435168802,16.064600284977946
2017-03-13T13:30:00Z,42.2,42.43425,42.1625,42.277,41.13069061704979,41.00623555135851,21.871846985078765,34.17474659316753,15.23732420641795
2017-03-14T13:30:00Z,42.182,42.362,42.04,42.281,41.19459669388036,41.06614468739415,22.57129292463974,32.06749413669319,16.643576745056656
2017-03-15T13:30:00Z,42.3795,42.4315,42.0385,42.36,41.259341321998114,41.1292977603167,23.360294431472997,30.98919729785597,15.395805312130115
2017-03-16T13:30:00Z,42.4515,42.5425,42.3065,42.439,41.32487791522044,41.19455344029911,24.315121421240192,31.73112674190945,14.683881713750909
2017-03-17T13:30:00Z,42.5805,42.67,42.3555,42.606,41.39605136437486,41.26111158250471,25.44935699852354,32.27936123560489,13.770062628754383
2017-03-20T13:30:00Z,42.5005,42.511,42.2575,42.42,41.45293739968737,41.32556093903223,26.068139678310203,30.047847668858658,14.76212787649313
2017-03-21T13:30:00Z,42.57,42.675,41.451,41.523,41.456829766371406,41.378007553530445,24.429872803055197,23.819526010826305,25.360028046386347
2017-03-22T13:30:00Z,41.5955,41.7775,41.359005,41.4795,41.45808922379522,41.417757133889864,23.136881082140285,22.130477987032506,25.120515521747347
2017-03-23T13:30:00Z,41.05,41.1285,40.61285,40.879,41.42591760025104,41.437965070895984,23.43295071450327,19.10860613894209,33.44665743302143
2017-03-24T13:30:00Z,41.004,41.0965,40.4445,40.7215,41.38678328912598,41.43611145584621,23.97563629411705,17.20519192581203,32.68701870865623
2017-03-27T13:30:00Z,40.3475,41.0815,40.1685,40.9755,41.36393421750787,41.41831081941031,24.89053355565308,14.958245035458031,32.3661408038835
2017-03-28T13:30:00Z,41.0205,41.2995,40.70135,41.046,41.346271205424095,41.396199107220845,25.092710366176675,16.77110121460719,29.63547131791794
2017-03-29T13:30:00Z,41.25,41.63825,41.119005,41.5705,41.35872836067831,41.376326934597465,24.369862379214986,20.107728411560664,27.189460082919688
2017-03-30T13:30:00Z,41.675,41.684,41.45,41.575,41.37074345175174,41.365292104897605,23.58113233652942,20.088849580154317,26.2669897972345
2017-03-31T13:30:00Z,41.4485,41.582,41.3695,41.478,41.376702148876646,41.36327587684774,23.01217531690282,19.443702796396252,26.640013356627342
2017-04-03T13:30:00Z,41.461,42.0425,41.461,41.9275,41.40730202949461,41.371949439245086,21.40823910188602,24.60942375394197,24.336760076499292
2017-04-04T13:30:00Z,41.568,41.759,41.451815,41.7285,41.425146361189356,41.38772447039814,19.89735263930605,22.867681767599894,22.750976181874677
2017-04-05T13:30:00Z,41.7755,42.1225,41.536,41.5705,41.433221563345505,41.402623110931586,19.301035711854013,26.227358201766577,20.79660083498137
2017-04-06T13:30:00Z,41.62,41.8195,41.323,41.394,41.43104258760409,41.414682938102054,18.215998463846354,24.322543036122443,22.40192704018941
2017-04-07T13:30:00Z,41.398,41.42425,41.025635,41.2335,41.42006799940386,41.4233561082075,17.298861146105303,22.885475120073586,25.485960255647065
2017-04-10T13:30:00Z,41.2695,41.4675,41.1885,41.2365,41.40986977721476,41.42386965775153,16.341319024178876,22.570661495846434,24.399330790494602
2017-04-11T13:30:00Z,41.2355,41.371335,40.851005,41.1675,41.39640478959171,41.418121343432006,16.178101452516245,20.79032875456859,27.5909306702756
2017-04-12T13:30:00Z,41.0965,41.333,41.051,41.216,41.38638230128106,41.40875349101911,16.026542278829513,19.875318595628137,26.376616930653938
2017-04-13T13:30:00Z,41.107,41.319,41.072,41.178,41.37480550676545,41.397506074851385,15.885808760406123,19.083098281577875,25.325258098449734
2017-04-17T13:30:00Z,41.2505,41.8875,41.2235,41.8585,41.401677423056256,41.39382795958186,15.22972883555948,25.783741325316672,22.545358272094287
2017-04-18T13:30:00Z,41.711,41.9465,41.6355,41.841,41.42608423288647,41.397070850716204,14.753360167300336,25.448122764227783,21.434688103414615
2017-04-19T13:30:00Z,41.9895,42.111,41.8145,41.9105,41.45299621994833,41.408389136787534,14.679879328727763,26.89402582907791,20.40272281894953
2017-04-20T13:30:00Z,42.072,42.26,41.966,42.0825,41.48796865217342,41.428706406966,14.93340759963524,27.800489075207402,19.22760789426774
2017-04-21T13:30:00Z,42.144,42.194,42.03,42.1595,41.5252759492749,41.458800495467884,15.16882670833504,27.014229145255815,18.68380819365148
2017-04-24T13:30:00Z,42.56,43.1725,42.493,43.138,41.614871729870735,41.50143935683079,17.04925183270283,38.031747778739366,15.725356469905858
2017-04-25T13:30:00Z,43.25,43.75,43.1405,43.615,41.72598996710014,41.56142050367352,19.435341174000833,43.29300345790749,14.256624777383712
2017-04-26T13:30:00Z,43.7115,43.8025,43.387405,43.5865,41.82935163559458,41.63669158680277,21.703271889604256,41.33584879406143,13.346128778432886
2017-04-27T13:30:00Z,43.68,43.77,43.519,43.7125,41.93397098917266,41.72589205420261,23.809207554093152,39.68539659857261,12.813246348622817
2017-04-28T13:30:00Z,45.533,45.8425,45.2885,45.298,42.12086148977418,41.84500916230247,27.171405345656822,55.08834512456215,9.387723059732561
2017-05-01T13:30:00Z,45.097,45.784,45.0725,45.6285,42.315730295897836,41.985180875507886,29.7646873661912,50.25521114085611,11.227569224716184
2017-05-02T13:30:00Z,45.481,46.0385,45.47263,45.822,42.510523057236846,42.14208749353522,32.308662642345794,49.88616506114811,10.442849487272998
2017-05-03T13:30:00Z,45.743,46.405,45.62713,46.352,42.72393844294591,42.32100485500549,34.855806075513925,49.626403579681124,9.463667647157111
2017-05-04T13:30:00Z,46.3035,46.7965,46.2295,46.583,42.93833075167114,42.521876807505194,37.40220857376902,50.95789106283298,8.814853723141841
2017-05-05T13:30:00Z,46.677,46.745,46.26,46.3565,43.128229043244964,42.723350318199344,39.76672517929162,47.93084434140754,8.291225811822272
2017-05-08T13:30:00Z,46.306,46.84625,46.263,46.715,43.32749409639802,42.925703078299385,42.01123064947428,45.74695816715387,7.698933698291318
2017-05-09T13:30:00Z,46.8475,46.875,46.4765,46.6085,43.509772202153684,43.12555290728275,44.10991264120012,43.822742693516965,7.314467483534589
2017-05-10T13:30:00Z,46.599,46.6,46.258,46.439,43.672507079811815,43.31526663465594,45.391243782403386,41.84349592789011,9.799664451801652
2017-05-11T13:30:00Z,46.266,46.6265,46.151505,46.53,43.831256686488935,43.493851821619494,46.259035482859055,39.255930364030924,10.580109670744312
2017-05-12T13:30:00Z,46.5765,46.672,46.3925,46.611,43.985686870572884,43.66534338708508,47.103173191074795,38.389491575487675,10.181142311072257
2017-05-15T13:30:00Z,46.6475,46.9125,46.467,46.854,44.1450375999855,43.828852087802574,48.08799134551818,39.337557314694564,9.562192735154522
2017-05-16T13:30:00Z,47,47.1555,46.879,47.15,44.31197995554186,43.989293638480206,49.19258925037305,41.08812103751668,9.156486293961205
2017-05-17T13:30:00Z,46.7835,46.966625,45.907,45.981,44.404703291345086,44.13573288078686,47.56978902335054,34.575051172212405,20.100564379842734
2017-05-18T13:30:00Z,46.05,46.6585,45.9375,46.512,44.5217753307148,44.273836609632035,46.062903098258204,31.459922936173413,18.28955229057383
2017-05-19T13:30:00Z,46.5735,46.88775,46.55,46.7005,44.64281559011954,44.40526235354137,44.97032098191921,32.88230381446814,17.40923121570225
2017-05-22T13:30:00Z,46.75,47.09414,46.75,47.093,44.77893694622401,44.532042222789066,44.22074520694256,33.88918631655302,16.512551928139164
2017-05-23T13:30:00Z,47.396,47.57333,47.12875,47.441,44.926829338100454,44.655012099300784,44.07764620380661,38.06509293417434,15.46577440605828
2017-05-24T13:30:00Z,47.649,47.7545,47.475,47.748,45.08356104153932,44.79078364933963,44.134191589749214,38.906475779585136,14.806050917592033
2017-05-25T13:30:00Z,47.8665,48.63145,47.7735,48.477,45.27208542812047,44.94084566882076,44.94693029359691,45.824524164590535,13.109020482734996
2017-05-26T13:30:00Z,48.485,48.749,48.2515,48.5735,45.45549734878044,45.10338202055294,45.787772180695086,44.38193180747293,12.257036068658842
2017-05-30T13:30:00Z,48.5155,48.81,48.4745,48.794,45.64096971829264,45.27578857496667,46.61469722402792,43.20101606313672,11.704575606876624
2017-05-31T13:30:00Z,48.751,48.9635,48.009,48.243,45.78552695616527,45.44752809857963,46.15443500670947,37.95899740232492,16.201977852511234
2017-06-01T13:30:00Z,48.4475,48.575,48.0005,48.3475,45.927858791933865,45.61638764865854,45.705583018388865,35.191181306358985,15.128477953232746
2017-06-02T13:30:00Z,48.473,48.794,48.3,48.78,46.08631108127087,45.77923277928862,45.52994193816548,35.769346129004546,14.171586720390735
2017-06-05T13:30:00Z,48.8275,49.3455,48.755,49.184,46.258404910089155,45.939814291550356,45.90254896931217,40.10813604472343,13.104577894202567
2017-06-06T13:30:00Z,49.158,49.4125,48.757,48.8285,46.401187970639754,46.091857942019786,46.30833263445987,37.64017581484197,12.022446803990997
2017-06-07T13:30:00Z,48.9825,49.2075,48.7885,49.054,46.548566416715325,46.2444658341298,46.685131752097035,35.61564821642717,11.3758032953399
2017-06-08T13:30:00Z,49.1175,49.2285,48.86,49.1705,46.69422939356447,46.397739954455915,47.05625073142608,34.16548327050197,10.824382257287064
2017-06-09T13:30:00Z,49.225,49.225,46.7815,47.4915,46.738522205033114,46.528182179208365,44.28074915509549,25.380199054670694,29.91388766153836
2017-06-12T13:30:00Z,46.978,47.46775,45.76164,47.145,46.761104304753495,46.628722058141236,42.8371626950544,21.22013764978161,34.674207682126074
2017-06-13T13:30:00Z,47.5955,47.999,47.2045,47.67,46.811598510044966,46.71080416602227,40.71317147902311,24.50560203226101,31.894776779729597
2017-06-14T13:30:00Z,47.996,48.0575,47.1125,47.538,46.8519541483758,46.77148171235437,38.841578924323386,22.368861279343584,29.96261706007026
2017-06-15T13:30:00Z,46.6985,47.16695,46.222,47.1155,46.86659558457715,46.80595495055691,37.98684549784281,19.782040675222834,34.32291603144899
2017-06-16T13:30:00Z,47,47.102,46.57975,46.989,46.87339582987842,46.83292967552597,37.193164458967985,18.827475680075903,32.66669386949452
2017-06-19T13:30:00Z,47.498,47.9995,47.4525,47.8685,46.92867939488517,46.86644469355231,35.14564575739934,25.075180904230784,29.750676656952656
2017-06-20T13:30:00Z,47.876,48.081,47.5005,47.5315,46.96216942850266,46.89655887724384,33.13627977858655,24.49763726841011,28.193681439747927
2017-06-21T13:30:00Z,47.682,48.005,47.538,47.9725,47.018298904696955,46.929827828508074,31.270439941117523,23.420931506234577,26.954529315381112
2017-06-22T13:30:00Z,47.935,48.036,47.7275,47.8545,47.06475452110268,46.969459615813186,29.49114053360654,23.020886825902828,26.148160276898988
2017-06-23T13:30:00Z,47.8415,48.3,47.71,48.2795,47.13224038104142,47.02122852604579,27.43556575440501,24.28176765206215,24.630558330377024
2017-06-26T13:30:00Z,48.495,48.6655,47.5395,47.6135,47.15897702653912,47.06728805237657,25.95265027744555,25.153349621343423,22.00560756203594
2017-06-27T13:30:00Z,47.123,47.4145,46.3425,46.3665,47.11495052506472,47.097844271688984,25.188256137275538,22.2684615762586,30.283182320730383
2017-06-28T13:30:00Z,46.45,47.1375,45.8,47.0245,47.10992549589446,47.11616958992848,25.03037725954017,19.707006622659602,31.465370886750293
2017-06-29T13:30:00Z,46.496,46.563,45.531,45.8895,47.042124079455874,47.11164350159912,25.13919000005233,17.312323824589495,29.830519141212378
2017-06-30T13:30:00Z,46.3025,46.3025,45.4155,45.4365,46.95292274170833,47.07577997373251,25.350483343621498,16.06384838089907,28.618333701895853
2017-07-03T13:30:00Z,45.609,45.697,44.7395,44.935,46.84081592272453,47.01214775296959,26.14743015915122,14.82130666784921,31.8656639286682
2017-07-05T13:30:00Z,45.088,45.7255,44.925,45.5855,46.77107614923983,46.943372877804606,26.835942936965907,14.088130183223514,29.790973456939803
2017-07-06T13:30:00Z,45.206,45.74722,44.985,45.3345,46.69126636317095,46.85964105125991,27.433405958521096,13.384771529747594,27.92652280840379
2017-07-07T13:30:00Z,45.4425,46.077,45.4425,45.9295,46.64894600966146,46.781005437301026,27.351464943079034,15.296529031484512,26.205972856670854
2017-07-10T13:30:00Z,46.0885,46.519,45.9795,46.44,46.6373378980136,46.71788846856208,26.491524559688585,18.28309807448014,24.894595930339488
2017-07-11T13:30:00Z,46.477,46.5715,46.1,46.5045,46.62995801479062,46.675716886975295,25.60246133116843,17.98771018579708,23.86589859892698
2017-07-12T13:30:00Z,46.934,47.315,46.7235,47.1915,46.661154791746696,46.65373261547667,23.94019577016781,23.228097042374905,22.16998422449171
2017-07-13T13:30:00Z,47.3145,47.7225,47.1505,47.358,46.699868414427435,46.655453025727965,22.94172740948144,25.688297190548973,21.033991581137446
2017-07-14T13:30:00Z,47.6,47.8455,47.40025,47.7995,46.760959058070355,46.67785563540975,22.17386779500703,25.667746236241882,20.089199922746925
2017-07-17T13:30:00Z,47.85,48.037,47.462035,47.671,46.81151688817756,46.712691433442544,21.710931850305577,26.08001948929804,19.004942541670875
2017-07-18T13:30:00Z,47.65,48.402,47.53,48.27,46.89254372772325,46.765208576029075,21.736624566722863,27.358181828756546,17.465346739282452
2017-07-19T13:30:00Z,48.392,48.652,48.2015,48.5445,46.98431907618307,46.82984143291635,22.05467578756714,28.571612689545958,16.71210511739565
2017-07-20T13:30:00Z,48.75,48.795,48.0755,48.4075,47.06338468306179,46.902544686643225,22.51624237850188,27.97105350467908,15.558034177868745
2017-07-21T13:30:00Z,48.1125,48.6615,48.0075,48.646,47.15130775622502,46.98061442627416,22.798972146806147,26.19999010803541,15.23128429673383
2017-07-24T13:30:00Z,48.611,49.31,48.5385,49.017,47.25495732532363,47.06930251370337,23.79834250023761,30.507477445308645,14.097307128709451
2017-07-25T13:30:00Z,47.6905,47.985,47.27,47.535,47.27051525169454,47.14489681849763,22.49738385803438,25.819758003801333,23.088282338880592
2017-07-26T13:30:00Z,47.734,47.75,47.11394,47.39,47.27715329326706,47.20346366191443,21.06809208844404,24.352556589258118,23.170515648899247
2017-07-27T13:30:00Z,47.589,47.589,46,46.7045,47.245339221418895,47.239854569585845,20.732676228079065,21.123253060176182,29.394088666358464
2017-07-28T13:30:00Z,46.47,47.1915,46.375,47.0765,47.235959264673404,47.256784871275514,20.421218643454445,19.679182747023578,27.38459085348183
2017-07-31T13:30:00Z,47.0945,47.1795,46.302,46.525,47.196461527747104,47.24508571176021,20.21439954230853,18.236272768135525,25.986676915030674
2017-08-01T13:30:00Z,46.619,46.87235,46.463,46.5415,47.1600747762056,47.222997616662425,20.022353234101615,17.588398360796653,25.063456303061646
2017-08-02T13:30:00Z,46.4305,46.63,45.834,46.5195,47.12448728863862,47.192464415736744,20.557647230828227,16.370477553594398,28.799721442688796
2017-08-03T13:30:00Z,46.517,46.612,46.112,46.1825,47.07215466149203,47.15782750375136,21.054705942074367,15.637965738686836,27.51105187555181
2017-08-04T13:30:00Z,46.3375,46.51534,46.1515,46.398,47.034701624742475,47.11757597576518,21.51626045966007,15.10819143842923,26.57904777090892
2017-08-07T13:30:00Z,46.453,46.585,46.325,46.468,47.00321820114567,47.0789273104449,21.794744690054497,15.405068511985554,25.90371129284863
2017-08-08T13:30:00Z,46.3545,46.7907,46.280475,46.3395,46.96634496774869,47.040181348753514,21.607247517464746,16.674531350934085,24.583632322452843
2017-08-09T13:30:00Z,46.0305,46.299,45.862505,46.145,46.920714691762655,46.99942682937832,22.000456422926582,15.860766604518163,27.66026312548953
2017-08-10T13:30:00Z,45.8775,45.963,45.3065,45.362,46.83411943110917,46.95181978330175,23.008009689137683,14.51934249264588,30.929020200413408
2017-08-11T13:30:00Z,45.3985,45.889,45.279,45.7195,46.77219612938089,46.899318684229435,23.97339536556309,13.617071289609585,29.28715878707641
2017-08-14T13:30:00Z,46.1265,46.2334,45.9095,46.1335,46.736713011081946,46.84601764621668,24.08054347536877,16.467063172955303,27.724080385002125
2017-08-15T13:30:00Z,46.2115,46.327495,45.991,46.111,46.70195117713295,46.79313888809354,23.971568181099112,16.88402685786367,26.718536860813476
2017-08-16T13:30:00Z,46.2645,46.635,46.17225,46.348,46.68228722284778,46.74545339431056,23.207977157341617,19.280734500783247,25.186567553050384
2017-08-17T13:30:00Z,46.289,46.343,45.549,45.549,46.61932682157846,46.702494872404415,23.376960524504035,17.621595416616053,29.731573838817745
2017-08-18T13:30:00Z,45.5155,45.76375,45.357715,45.5335,46.559003109268545,46.659856268381944,23.771799593441408,16.829056906934934,30.513196884283655
