time,open,high,low,close,EMA,Smoothing Line
2018-04-09T13:30:00Z,50.84,51.98,50.704,50.7725,53.28522234050352,53.593805722585316
2018-04-10T13:30:00Z,51.322,51.814,50.567,51.582,53.190598877142214,53.453638737997245
2018-04-11T13:30:00Z,51.3995,51.568205,50.7935,50.9985,53.06881560618987,53.31838658588629
2018-04-12T13:30:00Z,51.252,52.0345,51.071735,51.6255,52.98863140584599,53.19325955333704
2018-04-13T13:30:00Z,52.044,52.321,51.149,51.4635,52.90390188329899,53.0874340225961
2018-04-16T13:30:00Z,51.85,52.162,51.337,51.899,52.84807400089349,53.00000435467409
2018-04-17T13:30:00Z,52.5685,53.894,52.413,53.708,52.895847667510516,52.94105411274775
2018-04-18T13:30:00Z,53.8715,53.8715,53.31125,53.604,52.93518946375993,52.914328884261764
2018-04-19T13:30:00Z,53.47,54.70825,53.409,54.385,53.01573449355105,52.91974950180278
2018-04-20T13:30:00Z,54.1,54.6175,53.4785,53.648,53.05086035502044,52.94914119614706
2018-04-23T13:30:00Z,53.893,54.136,53.035,53.3725,53.06872922418597,52.99327224080556
2018-04-24T13:30:00Z,52.6,52.85,50.5295,50.999,52.95374426728675,53.0048515607608
2018-04-25T13:30:00Z,51.276,51.6245,50.7655,51.059,52.84848069688193,52.98750980738521
2018-04-26T13:30:00Z,51.4755,52.399,50.9095,52.002,52.8014539914996,52.94465370697492
2018-04-27T13:30:00Z,52.3,52.475,51.2795,51.5025,52.72928988086073,52.880339612142976
2018-04-30T13:30:00Z,51.5005,51.85,50.8425,50.8665,52.62580155414625,52.79175407813502
2018-05-01T13:30:00Z,50.683,51.9235,50.4105,51.8655,52.5835625789159,52.71771774046086
2018-05-02T13:30:00Z,51.405,52.01945,51.1435,51.219,52.50775354675391,52.64957231043526
2018-05-03T13:30:00Z,50.95,51.48375,50.3145,51.186,52.43432279415647,52.57614607096664
2018-05-04T13:30:00Z,50.845,52.4255,50.845,52.4105,52.432999305592226,52.516887955912935
2018-05-07T13:30:00Z,52.4615,53.084,52.355,52.7395,52.45002712194821,52.48173306947333
2018-05-08T13:30:00Z,52.927,53.0275,52.35725,52.6955,52.4636645040622,52.45775345450259
2018-05-09T13:30:00Z,52.905,54.272,52.81825,54.138,52.55668314272541,52.46753937369689
2018-05-10T13:30:00Z,54.3015,55.022,54.282,54.8785,52.68567296812955,52.51780940849151
2018-05-11T13:30:00Z,54.68,55.066475,54.5455,54.913,52.80941335878902,52.59309221913086
2018-05-14T13:30:00Z,55,55.5375,54.9555,55.01,52.93166817218963,52.68942042917915
2018-05-15T13:30:00Z,54.5,54.5025,53.6735,53.9615,52.98888105151243,52.794463738669194
2018-05-16T13:30:00Z,53.8655,54.4635,53.813,54.0885,53.04997099309507,52.893121308743126
2018-05-17T13:30:00Z,53.9945,54.3435,53.675,53.9295,53.098833715700906,52.975753458257394
2018-05-18T13:30:00Z,53.093,53.497,53.034,53.318,53.11100962038419,53.036072710576434
2018-05-21T13:30:00Z,53.703,54.4,53.6825,53.979,53.15923130814062,53.081585337766626
2018-05-22T13:30:00Z,54.178,54.3295,53.3345,53.4865,53.17741290213281,53.1192917078907
2018-05-23T13:30:00Z,53.2565,54.039,53.0855,53.9845,53.22225107423654,53.153747724118986
2018-05-24T13:30:00Z,53.95,54.0235,53.3075,53.962,53.26334823677895,53.1866506283346
2018-05-25T13:30:00Z,53.951,54.128,53.68875,53.783,53.29221777918012,53.22289226009379
2018-05-29T13:30:00Z,53.2445,53.6685,52.761,53.016,53.27687234700345,53.24642046786636
2018-05-30T13:30:00Z,53.1515,53.4605,52.8415,53.39,53.28315721661437,53.26756933076267
2018-05-31T13:30:00Z,53.378,54.8595,53.378,54.2495,53.33684292680246,53.29048770127586
2018-06-01T13:30:00Z,54.9675,56,54.925,55.975,53.48340720864677,53.334499495649425
2018-06-04T13:30:00Z,56.1165,57.0945,56.10025,56.9645,53.67680125261084,53.41141619033556
2018-06-05T13:30:00Z,57.0495,57.2869,56.6595,56.983,53.86047896079912,53.52813751309469
2018-06-06T13:30:00Z,57.1085,57.15,56.287145,56.844,54.026230129643615,53.67675209570054
2018-06-07T13:30:00Z,56.566,56.791,55.826,56.193,54.146606233552305,53.83870475705051
2018-06-08T13:30:00Z,55.909,56.3335,55.6075,56.0435,54.25198922057718,53.992421159436596
2018-06-11T13:30:00Z,55.93,56.863,55.93,56.4995,54.37685093054512,54.132431095023456
2018-06-12T13:30:00Z,56.5535,56.9895,56.53675,56.966,54.520692545514834,54.264473811966596
2018-06-13T13:30:00Z,57.056,57.325,56.669,56.7395,54.643959626319564,54.38801971130179
2018-06-14T13:30:00Z,57.1925,57.7735,57.032,57.606,54.808517424857364,54.52040194956279
2018-06-15T13:30:00Z,57.443,57.671,57.17425,57.613,54.96432201236529,54.662868507920415
2018-06-18T13:30:00Z,57.1825,58.7155,57.1795,58.673,55.170359678344994,54.82157025748039
2018-06-19T13:30:00Z,57.925,58.5635,57.7005,58.403,55.349950807325826,54.98742190984259
2018-06-20T13:30:00Z,58.7655,59.31428,58.458,58.492,55.52450909580772,55.16353180374021
2018-06-21T13:30:00Z,58.7425,58.86475,57.6116,57.883,55.65553636826285,55.332935592421315
2018-06-22T13:30:00Z,57.957,58.124825,57.363,57.774,55.77322879224825,55.49471694839791
2018-06-25T13:30:00Z,57.18,57.1955,55.639,56.2405,55.79918830379001,55.62048267348691
2018-06-26T13:30:00Z,56.4,56.6605,55.832945,55.923,55.806066731357234,55.71170585829319
2018-06-27T13:30:00Z,56.067,56.59181,55.181,55.199,55.77234080183739,55.761272199499125
2018-06-28T13:30:00Z,55.1045,56.1155,54.8005,55.711,55.76893297951309,55.78395152174917
2018-06-29T13:30:00Z,56,56.411325,55.75,55.7825,55.76968670287347,55.78324310387423
2018-07-02T13:30:00Z,54.95,56.4,54.69,56.373,55.80320410826939,55.7840462647701
2018-07-03T13:30:00Z,56.791,56.791,55.001,55.1445,55.76660943558776,55.7761548056162
2018-07-05T13:30:00Z,55.5265,56.375,55.424,56.2135,55.79143668916622,55.77997398308196
2018-07-06T13:30:00Z,56.179,57.0465,56.036855,57.0085,55.85905131754587,55.79799765068852
2018-07-09T13:30:00Z,57.424,57.7335,57.171,57.7025,55.961465133237766,55.83635333676138
2018-07-10T13:30:00Z,57.849,57.9795,57.4795,57.642,56.05482818139122,55.88667815138574
2018-07-11T13:30:00Z,57.2295,58.2145,57.050015,57.695,56.1459488379806,55.962546031864306
2018-07-12T13:30:00Z,57.9945,59.2205,57.79675,59.174,56.314173902537235,56.06709347453851
2018-07-13T13:30:00Z,59.25,59.770865,59,59.441,56.48788646350739,56.19286050373082
2018-07-16T13:30:00Z,59.4695,59.55,58.964,59.193,56.63817054886809,56.32820158685688
2018-07-17T13:30:00Z,58.611,60.152,58.53,59.94,56.82160551837542,56.48155705425372
2018-07-18T13:30:00Z,59.828,60.225,59.517,59.794,56.98673854513234,56.649714995684064
2018-07-19T13:30:00Z,59.55,60,59.166,59.348,57.117919737069435,56.810464162590506
2018-07-20T13:30:00Z,59.348,59.843,59.211,59.2455,57.23611864056558,56.960110598002146
2018-07-23T13:30:00Z,59.0505,60.3245,59.05,60.275,57.40494538275638,57.113465564779816
2018-07-24T13:30:00Z,63.1295,63.3,61.778,62.404,57.682670639269915,57.2856785889587
2018-07-25T13:30:00Z,61.9565,63.293,61.9565,63.185,57.98835560375492,57.48600200068322
2018-07-26T13:30:00Z,62.55,63.488535,62.451,63.4165,58.28991918132409,57.72040188953415
2018-07-27T13:30:00Z,63.55,63.6945,61.55,61.925,58.49186811569497,57.97155178456003
2018-07-30T13:30:00Z,61.4005,61.7458,60.5735,60.987,58.63048655371192,58.216660018751135
2018-07-31T13:30:00Z,61.0005,61.379385,60.28,60.863,58.7545150785057,58.43102890659829
2018-08-01T13:30:00Z,61.4,61.6735,60.5105,61.0005,58.879292018588714,58.60921618956505
2018-08-02T13:30:00Z,60.295,61.494,60.2395,61.3075,59.01419246200045,58.754070845700326
2018-08-03T13:30:00Z,61.481,61.5,60.753,61.1855,59.13482065855598,58.88266135427252
2018-08-06T13:30:00Z,61.25,61.30438,60.789825,61.2385,59.25169173308065,59.00690239014627
2018-08-07T13:30:00Z,61.85,62.5585,61.8085,62.111,59.410542192353944,59.13810781291592
2018-08-08T13:30:00Z,62.0235,62.825,61.900415,62.2805,59.56998429277873,59.276246267753926
2018-08-09T13:30:00Z,62.495,62.7771,62.3005,62.455,59.73026294317991,59.41946036398981
2018-08-10T13:30:00Z,62.15,62.28475,61.6,61.8805,59.84972055744769,59.56244034376815
2018-08-13T13:30:00Z,61.849,62.46364,61.682025,61.7505,59.95531941536726,59.703165880225484
2018-08-14T13:30:00Z,61.7595,62.293475,61.2555,62.105,60.07474611451352,59.83600666465738
2018-08-15T13:30:00Z,61.463,61.762,60.4755,60.719,60.11053799704055,59.94411740550976
2018-08-16T13:30:00Z,61.2365,61.299995,60.1275,60.3245,60.12242477498275,60.02254977187032
2018-08-17T13:30:00Z,60.1015,60.451,59.412,60.048,60.11829006526148,60.07626367343308
2018-08-20T13:30:00Z,60.251,60.55,59.73132,60.3885,60.13330172830251,60.11186013602014
2018-08-21T13:30:00Z,60.4,60.863,60.017685,60.081,60.13039607673015,60.12299012846346
2018-08-22T13:30:00Z,60,60.592,59.95,60.3665,60.14351296135625,60.1295851213266
2018-08-23T13:30:00Z,60.357,61.064,60.212,60.269,60.150484463503126,60.13519705903068
2018-08-24T13:30:00Z,60.441,61.0825,60.31794,61.0325,60.19948532664184,60.15143611130675
2018-08-27T13:30:00Z,61.38,62.1545,61.2858,62.091,60.30456947516174,60.18568966067859
2018-08-28T13:30:00Z,62.0645,62.12725,61.4345,61.5575,60.37417672654165,60.23444579064089
2018-08-29T13:30:00Z,61.8725,62.533,61.81794,62.465,60.49033357506711,60.30380991338306
2018-08-30T13:30:00Z,62.2115,62.68175,61.6295,61.956,60.571759487563384,60.38806491819512
2018-08-31T13:30:00Z,61.749,61.933,60.56427,60.9095,60.59052284936542,60.466272422739834
2018-09-04T13:30:00Z,60.2135,60.6495,59.625,59.85,60.54938269106734,60.515235065920955
2018-09-05T13:30:00Z,59.69,59.95048,58.1,59.324,60.48130587489693,60.536660895592014
2018-09-06T13:30:00Z,59.315,59.315,57.6,58.572,60.37523332629155,60.5136408458369
2018-09-07T13:30:00Z,57.9335,58.763,57.86075,58.2415,60.25669258594202,60.450627465512625
2018-09-10T13:30:00Z,58.6095,58.727,58.0055,58.232,60.1442096645008,60.361364828539706
2018-09-11T13:30:00Z,58.0815,58.934,57.812,58.868,60.07330912758409,60.26615011584306
2018-09-12T13:30:00Z,58.636,58.9305,57.918,58.141,59.96595862049608,60.16308066496289
2018-09-13T13:30:00Z,58.537,58.9305,58.1425,58.7665,59.899322030468525,60.06789840579829
2018-09-14T13:30:00Z,58.955,59.02125,58.416475,58.6265,59.828609695442495,59.98228182769839
2018-09-17T13:30:00Z,58.507,58.862,57.7015,57.8025,59.716048045695686,59.89664950393736
2018-09-18T13:30:00Z,57.8545,58.804,57.8545,58.061,59.62410093204593,59.80680786482973
2018-09-19T13:30:00Z,58.249,58.6605,57.729,58.5545,59.56467865804338,59.72655187233918
2018-09-20T13:30:00Z,58.9995,59.4945,58.668,59.3435,59.55239095481875,59.65716565720923
2018-09-21T13:30:00Z,59.6,59.6105,58.302,58.3045,59.48306367955104,59.588056454030934
2018-09-24T13:30:00Z,57.8585,58.9,57.3455,58.6685,59.4378101417982,59.53240887325144
2018-09-25T13:30:00Z,58.8075,59.344,58.4,59.2325,59.426404022809415,59.49286949140414
2018-09-26T13:30:00Z,59.2575,59.7115,58.73825,59.0245,59.404076021542224,59.4607489641039
2018-09-27T13:30:00Z,59.3365,60.105,59.1815,59.732,59.42229402034543,59.43472957720925
2018-09-28T13:30:00Z,59.5935,59.7705,59.225,59.6735,59.43624990810402,59.42536682291984
2018-10-01T13:30:00Z,59.9945,60.495,59.515,59.7655,59.454541579876015,59.4287131105354
2018-10-02T13:30:00Z,59.548,60.498,59.3315,60.0055,59.485150380994014,59.44046238217231
2018-10-03T13:30:00Z,60.25,60.3205,59.6915,60.1475,59.521947582049904,59.46403669427385
2018-10-04T13:30:00Z,59.7665,59.8755,57.7788,58.4095,59.46014493860269,59.47160687792531
2018-10-05T13:30:00Z,58.375,58.674995,57.256,57.8675,59.37166466423587,59.45868982915168
2018-10-08T13:30:00Z,57.5055,58.4,56.36818,57.4485,59.26482218288943,59.42074594975436
2018-10-09T13:30:00Z,57.3075,57.7175,56.8786,56.941,59.13572095050669,59.350860063656896
2018-10-10T13:30:00Z,56.554,56.6085,54.0565,54.061,58.85379200881187,59.21722894900929
2018-10-11T13:30:00Z,53.647,55.32,53.4135,53.966,58.582248008322324,59.04164956295322
2018-10-12T13:30:00Z,55.4,55.75,54.3201,55.504,58.411234230082194,58.849563476122476
2018-10-15T13:30:00Z,55.4455,55.67232,54.45,54.6125,58.200193439522074,58.63663772744901
2018-10-16T13:30:00Z,55.2295,56.211,55.125,56.064,58.08151602621529,58.42579674259073
2018-10-17T13:30:00Z,56.323,56.4495,55.1095,55.7845,57.953904024758884,58.24581914578014
2018-10-18T13:30:00Z,56.092,56.092,53.8545,54.3985,57.75638157893895,58.08064585990346
2018-10-19T13:30:00Z,54.6685,55.518,54.3875,54.823,57.59341593566457,57.91708220101994
2018-10-22T13:30:00Z,55.153,55.6115,54.55,55.058,57.452559494794315,57.76755541207437
2018-10-23T13:30:00Z,54.0445,55.3945,53.5,55.1845,57.32655618952796,57.61656344473691
2018-10-24T13:30:00Z,55.2125,55.306,52.437,52.5355,57.06038640122085,57.437859920029304
2018-10-25T13:30:00Z,53.5895,55.549,53.4775,54.7785,56.933614934486364,57.27330659113879
2018-10-26T13:30:00Z,51.8515,55.3265,51.7045,53.5735,56.746941882570454,57.10401178051997
2018-10-29T13:30:00Z,54.1235,54.852,49.7915,51.004,56.427889555760984,56.8990777927133
2018-10-30T13:30:00Z,50.423,51.8745,50.0375,51.8105,56.17136791377426,56.668040137562556
2018-10-31T13:30:00Z,52.9905,54.597,52.85,53.8385,56.0417641407868,56.46431568547574
2018-11-01T13:30:00Z,53.79,54.19875,53.123,53.5,55.9005550218542,56.257703702949314
2018-11-02T13:30:00Z,53.6865,54.14875,52.7305,52.8895,55.73327418730675,56.05497016389656
2018-11-05T14:30:00Z,52.75,52.9235,51.062,52.0045,55.526120065789705,55.87461626590232
2018-11-06T14:30:00Z,51.974,53.21725,51.9035,52.7905,55.37414117324583,55.71517091779663
2018-11-07T14:30:00Z,53.45,54.773,53.295,54.6695,55.33499444139884,55.57381697791904
2018-11-08T14:30:00Z,54.569,54.6635,53.61024,54.12,55.26749475021002,55.4472049235902
2018-11-09T14:30:00Z,53.6995,53.778,52.6555,53.3075,55.15860615297613,55.332271316724075
2018-11-12T14:30:00Z,53.0695,53.106,51.55,51.9315,54.97932247781078,55.22291179912828
